STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
80,2020-01-01 16:50:02,2020-01-01 16:46:38,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 16:55:02,2020-01-01 16:46:38,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:00:02,2020-01-01 16:56:48,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:05:02,2020-01-01 16:56:48,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:10:02,2020-01-01 17:06:57,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:15:02,2020-01-01 17:06:57,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:20:02,2020-01-01 17:17:31,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:25:02,2020-01-01 17:17:31,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:30:02,2020-01-01 17:27:41,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:35:02,2020-01-01 17:27:41,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:40:02,2020-01-01 17:37:50,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:45:01,2020-01-01 17:37:50,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:50:02,2020-01-01 17:47:59,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 17:55:02,2020-01-01 17:47:59,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:00:02,2020-01-01 17:58:08,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:05:02,2020-01-01 17:58:08,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:10:02,2020-01-01 18:08:18,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:15:02,2020-01-01 18:08:18,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:20:02,2020-01-01 18:18:27,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:25:02,2020-01-01 18:18:27,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:30:02,2020-01-01 18:27:28,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:35:02,2020-01-01 18:27:28,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:40:02,2020-01-01 18:37:37,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:45:02,2020-01-01 18:37:37,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:50:02,2020-01-01 18:47:46,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 18:55:02,2020-01-01 18:47:46,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:00:02,2020-01-01 18:57:56,ST JAMES HOSPITAL (LUAS),40,24,16,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:05:02,2020-01-01 19:04:29,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:10:02,2020-01-01 19:04:29,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:15:02,2020-01-01 19:14:37,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:20:02,2020-01-01 19:18:33,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:25:02,2020-01-01 19:20:56,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:30:02,2020-01-01 19:20:56,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:35:02,2020-01-01 19:31:05,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:40:03,2020-01-01 19:31:05,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:45:02,2020-01-01 19:41:14,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:50:02,2020-01-01 19:41:14,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 19:55:02,2020-01-01 19:51:23,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 20:00:02,2020-01-01 19:51:23,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 20:05:03,2020-01-01 20:01:32,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 20:10:02,2020-01-01 20:01:32,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 20:15:02,2020-01-01 20:11:43,ST JAMES HOSPITAL (LUAS),40,27,13,Open,St James Hospital (Luas),53.34135799999999,-6.292951
